# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_CODON_CHANGE_PLUS_CODON_DELETION	variants_effect_CODON_CHANGE_PLUS_CODON_INSERTION	variants_effect_CODON_DELETION	variants_effect_CODON_INSERTION	variants_effect_DOWNSTREAM	variants_effect_FRAME_SHIFT	variants_effect_FRAME_SHIFT+START_LOST	variants_effect_FRAME_SHIFT+STOP_GAINED	variants_effect_FRAME_SHIFT+STOP_LOST	variants_effect_INTRON	variants_effect_NON_SYNONYMOUS_CODING	variants_effect_SPLICE_SITE_ACCEPTOR+INTRON	variants_effect_SPLICE_SITE_DONOR+INTRON	variants_effect_START_LOST+CODON_CHANGE_PLUS_CODON_INSERTION	variants_effect_START_LOST+CODON_INSERTION	variants_effect_STOP_GAINED	variants_effect_STOP_GAINED+CODON_CHANGE_PLUS_CODON_DELETION	variants_effect_STOP_GAINED+CODON_CHANGE_PLUS_CODON_INSERTION	variants_effect_STOP_GAINED+CODON_INSERTION	variants_effect_STOP_LOST	variants_effect_SYNONYMOUS_CODING	variants_effect_SYNONYMOUS_STOP	variants_effect_UPSTREAM	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
PF3D7_1350000	PF3D7_1350000	PF3D7_1350000.1		0	0	0	12	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	5000	0	0	0	3	0	171	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1350300	PF3D7_1350300	PF3D7_1350300.1		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1350400	PF3D7_1350400	PF3D7_1350400.1		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1350500	PF3D7_1350500	PF3D7_1350500.1		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1350600	PF3D7_1350600	PF3D7_1350600.1		0	0	0	7	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	5000	0	0	0	1	0	172	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1350700	PF3D7_1350700	PF3D7_1350700.1		0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1350800	PF3D7_1350800	PF3D7_1350800.1		0	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1351000	PF3D7_1351000	PF3D7_1351000.1		0	0	1	9	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	5000	1	0	5382	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1351100	PF3D7_1351100	PF3D7_1351100.1		0	0	0	4	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	3	0	143	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1351200	PF3D7_1351200	PF3D7_1351200.1		0	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1351300	PF3D7_1351300	PF3D7_1351300.1		0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1351400	PF3D7_1351400	PF3D7_1351400.1		0	0	0	11	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	5000	0	0	0	1	0	480	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1351500	PF3D7_1351500	PF3D7_1351500.1		0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1351800	PF3D7_1351800	PF3D7_1351800.1		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1351800	PF3D7_1351800	PF3D7_1351800.2		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1351900	PF3D7_1351900	PF3D7_1351900.1		0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1352000	PF3D7_1352000	PF3D7_1352000.1		0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1352300	PF3D7_1352300	PF3D7_1352300.1		0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1352400	PF3D7_1352400	PF3D7_1352400.1		0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000
PF3D7_1352500	PF3D7_1352500	PF3D7_1352500.1		0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	5000	0	0	0	1	0	346	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1352600	PF3D7_1352600	PF3D7_1352600.1		0	0	0	6	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	5000	0	0	0	2	0	149	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1352700	PF3D7_1352700	PF3D7_1352700.1		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1353100	PF3D7_1353100	PF3D7_1353100.1		0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1353300	PF3D7_1353300	PF3D7_1353300.1		1	0	0	7	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	5000	1	0	6088	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1353400	PF3D7_1353400	PF3D7_1353400.1		0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1353800	PF3D7_1353800	PF3D7_1353800.1		0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1353900	PF3D7_1353900	PF3D7_1353900.1		0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1354000	PF3D7_1354000	PF3D7_1354000.1		0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1354100	PF3D7_1354100	PF3D7_1354100.1		0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1354300	PF3D7_1354300	PF3D7_1354300.1		1	0	0	5	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	5000	1	0	2842	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1354400	PF3D7_1354400	PF3D7_1354400.1		0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1354600	PF3D7_1354600	PF3D7_1354600.1		0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1354700	PF3D7_1354700	PF3D7_1354700.1		0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1354900	PF3D7_1354900	PF3D7_1354900.1		0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1355200	PF3D7_1355200	PF3D7_1355200.1		0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1355400	PF3D7_1355400	PF3D7_1355400.1		0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1355600	PF3D7_1355600	PF3D7_1355600.1		0	0	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1355900	PF3D7_1355900	PF3D7_1355900.1		0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1356000	PF3D7_1356000	PF3D7_1356000.1		0	0	0	12	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000
PF3D7_1356100	PF3D7_1356100	PF3D7_1356100.1		0	0	2	4	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	5000	2	0	2895	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1356300	PF3D7_1356300	PF3D7_1356300.1		0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	5000	0	0	0	1	0	147	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1356400	PF3D7_1356400	PF3D7_1356400.1		0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1356500	PF3D7_1356500	PF3D7_1356500.1		0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1356600	PF3D7_1356600	PF3D7_1356600.1		0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1356700	PF3D7_1356700	PF3D7_1356700.1		0	0	0	7	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	5000	0	0	0	2	0	131	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1357000	PF3D7_1357000	PF3D7_1357000.1		0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1357100	PF3D7_1357100	PF3D7_1357100.1		0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1357200	PF3D7_1357200	PF3D7_1357200.1		0	0	0	6	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	5000	0	0	0	1	0	158	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1357300	PF3D7_1357300	PF3D7_1357300.1		0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1357400	PF3D7_1357400	PF3D7_1357400.1		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1357500	PF3D7_1357500	PF3D7_1357500.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1357600	PF3D7_1357600	PF3D7_1357600.1		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	202	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1357900	PF3D7_1357900	PF3D7_1357900.1		0	0	0	9	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	5000	0	0	0	1	0	172	0	0	0	0	0	0	0	0	0	1	0	5000
PF3D7_1358000	PF3D7_1358000	PF3D7_1358000.1		0	5	1	8	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	3	0	5000	6	0	5825	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1358100	PF3D7_1358100	PF3D7_1358100.1		0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1358200	PF3D7_1358200	PF3D7_1358200.1		10	0	4	9	0	0	3	0	3	10	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5	3	0	5000	14	0	4525	1	0	300	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1358400	PF3D7_1358400	PF3D7_1358400.1		0	0	0	21	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	5000
PF3D7_1358500	PF3D7_1358500	PF3D7_1358500.1		0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1358600	PF3D7_1358600	PF3D7_1358600.1		0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1358700	PF3D7_1358700	PF3D7_1358700.1		0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1358900	PF3D7_1358900	PF3D7_1358900.1		0	0	0	5	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	1	0	89	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1359000	PF3D7_1359000	PF3D7_1359000.1		0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1359100	PF3D7_1359100	PF3D7_1359100.1		0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1359500	PF3D7_1359500	PF3D7_1359500.1		0	0	0	15	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1359600	PF3D7_1359600	PF3D7_1359600.1		0	0	0	28	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	19	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5000
PF3D7_1359700	PF3D7_1359700	PF3D7_1359700.1		0	0	10	22	0	0	1	1	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	19	3	0	5000	10	0	11097	0	0	0	0	0	0	0	0	0	0	0	0	19	0	5000
PF3D7_1359800	PF3D7_1359800	PF3D7_1359800.1		0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1359900	PF3D7_1359900	PF3D7_1359900.1		0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1360000	PF3D7_1360000	PF3D7_1360000.1		0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1360100	PF3D7_1360100	PF3D7_1360100.1		0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1360300	PF3D7_1360300	PF3D7_1360300.1		0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1360400	PF3D7_1360400	PF3D7_1360400.1		0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1360900	PF3D7_1360900	PF3D7_1360900.1		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000
PF3D7_1361200	PF3D7_1361200	PF3D7_1361200.1		0	0	1	25	0	0	1	0	5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	5000	1	0	4485	10	0	302	0	0	0	0	0	0	0	0	0	10	0	5000
PF3D7_1361300	PF3D7_1361300	PF3D7_1361300.1		0	0	0	19	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	5000
PF3D7_1361500	PF3D7_1361500	PF3D7_1361500.1		0	0	0	23	0	0	0	0	12	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	12	0	5000	0	0	0	5	0	109	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1361500	PF3D7_1361500	PF3D7_1361500.2		0	0	0	12	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	5000	0	0	0	1	0	251	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1361600	PF3D7_1361600	PF3D7_1361600.1		0	0	0	12	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1361700	PF3D7_1361700	PF3D7_1361700.1		0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000
PF3D7_1361800	PF3D7_1361800	PF3D7_1361800.1		0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000
PF3D7_1362000	PF3D7_1362000	PF3D7_1362000.1		0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1362300	PF3D7_1362300	PF3D7_1362300.1		0	0	0	11	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1362500	PF3D7_1362500	PF3D7_1362500.1		0	0	0	43	0	0	0	0	36	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	36	0	5000	0	0	0	2	0	132	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1362600	PF3D7_1362600	PF3D7_1362600.1		0	0	0	45	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	38	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000
PF3D7_1362700	PF3D7_1362700	PF3D7_1362700.1		3	7	23	36	0	4	3	6	0	2	0	0	0	0	10	0	0	0	0	1	0	0	0	0	7	0	36	0	0	0	33	0	6120	0	0	0	0	0	0	0	0	0	0	0	0	36	0	5000
PF3D7_1362800	PF3D7_1362800	PF3D7_1362800.1		0	0	0	31	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	5000
PF3D7_1362900	PF3D7_1362900	PF3D7_1362900.1		0	0	0	7	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	1	0	213	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1363000	PF3D7_1363000	PF3D7_1363000.1		2	0	2	5	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	5000	4	0	3522	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1363100	PF3D7_1363100	PF3D7_1363100.1		0	0	0	10	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	5000	0	0	0	1	0	253	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1363300	PF3D7_1363300	PF3D7_1363300.1		0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000
PF3D7_1363500	PF3D7_1363500	PF3D7_1363500.1		0	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1363600	PF3D7_1363600	PF3D7_1363600.1		0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
PF3D7_1363700	PF3D7_1363700	PF3D7_1363700.1		0	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000
PF3D7_1363900	PF3D7_1363900	PF3D7_1363900.1		2	0	0	12	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	5000	2	0	851	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5000
PF3D7_1364000	PF3D7_1364000	PF3D7_1364000.1		0	0	0	15	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5000
PF3D7_1364200	PF3D7_1364200	PF3D7_1364200.1		0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1364400	PF3D7_1364400	PF3D7_1364400.1		5	0	3	3	0	0	3	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	8	0	9798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1364600	PF3D7_1364600	PF3D7_1364600.1		0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000
PF3D7_1364800	PF3D7_1364800	PF3D7_1364800.1		0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000
PF3D7_1365000	PF3D7_1365000	PF3D7_1365000.1		0	0	0	11	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000
